TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.ufcg.service.AvaliacaoService,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,186,0.3,3,28,416,224734,1541994314501,0.4807692307692308,1111111111101111111111000000000010000000000111000000,0.45454545454545453,111111111111111000000000000000000,1.0,11111111111111,0,0,2,1,0.45121951219512196,1111111111111111111110111111111111111100000000000000000000000000000000000000000000,0.75,111111111111111110101111110011011011011101001101101111011100,1.0,111111111,0.7777777777777778,111011110,0.45454545454545453,111111111111111000000000000000000
