TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.ufcg.dao.UsuarioDAO,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,108,0.3,3,27,130,129545,1541994754456,0.9545454545454546,11111111111111110011111111111111111111111111,0.8571428571428571,1111111111111110111111100011,1.0,,0,0,0,0,0.8979591836734694,1111111111111111111010111111111111111000111111111,0.9210526315789473,11111111111111111111111111011111111010,1.0,111111111111111,1.0,111111111111111,0.8214285714285714,1111111111111001111111010011
