TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.ufcg.service.ServicoService,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,343,0.3,3,71,698,411038,1541993591545,0.8440366972477065,1111111111111111111111111111111111111111111000000011111011111111111111111111111111111111111111111101100000000,0.8333333333333334,111111111100111111111100000000111111111111111111111011111111111111011111,0.8333333333333334,101111111101111111110010101111111111,0,0,11,2,0.6363636363636364,1100000011111111011111111101100000000000000000000111111000111111111110001111001110111011110111111111110111110111111111000,0.5714285714285714,1010100000101011111111110101000001101110011110010111110110100100010111010010110111111010010,1.0,1111111111111111111111,0.8636363636363636,1101111110101111111111,0.8194444444444444,111111111100111111111100000000111111111111111111110111111011111110111111
