TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.com.ufcg.controller.ServicoController,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,98,0.3,3,19,238,131026,1541994892671,0.8279569892473119,111001111110011111100111111001111110111111111111100011111111111111110011111111111111111100111,0.8095238095238095,111111111111110100110,0.5714285714285714,1001101,0,0,4,1,0.6181818181818182,1110111111010011011100011001100110011111111001100101001,0.3333333333333333,010010010010010010010010010010010010010010010010010010010010010010,1.0,111111111111,1.0,111111111111,0.8095238095238095,111111111111101100011
